N 25 31

  -2.00000000    -2.50000000   6687.50000000
  -2.00000000    -2.33333333   6083.33333333
  -2.00000000    -2.16666667   5520.83333333
  -2.00000000    -2.00000000   5000.00000000
  -2.00000000    -1.83333333   4520.83333333
  -2.00000000    -1.66666667   4083.33333333
  -2.00000000    -1.50000000   3687.50000000
  -2.00000000    -1.33333333   3333.33333333
  -2.00000000    -1.16666667   3020.83333333
  -2.00000000    -1.00000000   2750.00000000
  -2.00000000    -0.83333333   2520.83333333
  -2.00000000    -0.66666667   2333.33333333
  -2.00000000    -0.50000000   2187.50000000
  -2.00000000    -0.33333333   2083.33333333
  -2.00000000    -0.16666667   2020.83333333
  -2.00000000     0.00000000   2000.00000000
  -2.00000000     0.16666667   2020.83333333
  -2.00000000     0.33333333   2083.33333333
  -2.00000000     0.50000000   2187.50000000
  -2.00000000     0.66666667   2333.33333333
  -2.00000000     0.83333333   2520.83333333
  -2.00000000     1.00000000   2750.00000000
  -2.00000000     1.16666667   3020.83333333
  -2.00000000     1.33333333   3333.33333333
  -2.00000000     1.50000000   3687.50000000
  -2.00000000     1.66666667   4083.33333333
  -2.00000000     1.83333333   4520.83333333
  -2.00000000     2.00000000   5000.00000000
  -2.00000000     2.16666667   5520.83333333
  -2.00000000     2.33333333   6083.33333333
  -2.00000000     2.50000000   6687.50000000

  -1.83333333    -2.50000000   6368.05555556
  -1.83333333    -2.33333333   5763.88888889
  -1.83333333    -2.16666667   5201.38888889
  -1.83333333    -2.00000000   4680.55555556
  -1.83333333    -1.83333333   4201.38888889
  -1.83333333    -1.66666667   3763.88888889
  -1.83333333    -1.50000000   3368.05555556
  -1.83333333    -1.33333333   3013.88888889
  -1.83333333    -1.16666667   2701.38888889
  -1.83333333    -1.00000000   2430.55555556
  -1.83333333    -0.83333333   2201.38888889
  -1.83333333    -0.66666667   2013.88888889
  -1.83333333    -0.50000000   1868.05555556
  -1.83333333    -0.33333333   1763.88888889
  -1.83333333    -0.16666667   1701.38888889
  -1.83333333     0.00000000   1680.55555556
  -1.83333333     0.16666667   1701.38888889
  -1.83333333     0.33333333   1763.88888889
  -1.83333333     0.50000000   1868.05555556
  -1.83333333     0.66666667   2013.88888889
  -1.83333333     0.83333333   2201.38888889
  -1.83333333     1.00000000   2430.55555556
  -1.83333333     1.16666667   2701.38888889
  -1.83333333     1.33333333   3013.88888889
  -1.83333333     1.50000000   3368.05555556
  -1.83333333     1.66666667   3763.88888889
  -1.83333333     1.83333333   4201.38888889
  -1.83333333     2.00000000   4680.55555556
  -1.83333333     2.16666667   5201.38888889
  -1.83333333     2.33333333   5763.88888889
  -1.83333333     2.50000000   6368.05555556

  -1.66666667    -2.50000000   6076.38888889
  -1.66666667    -2.33333333   5472.22222222
  -1.66666667    -2.16666667   4909.72222222
  -1.66666667    -2.00000000   4388.88888889
  -1.66666667    -1.83333333   3909.72222222
  -1.66666667    -1.66666667   3472.22222222
  -1.66666667    -1.50000000   3076.38888889
  -1.66666667    -1.33333333   2722.22222222
  -1.66666667    -1.16666667   2409.72222222
  -1.66666667    -1.00000000   2138.88888889
  -1.66666667    -0.83333333   1909.72222222
  -1.66666667    -0.66666667   1722.22222222
