N  81  81
-5.00000000e-01  -5.00000000e-01  221.25
-5.00000000e-01  -4.87500000e-01  216.559
-5.00000000e-01  -4.75000000e-01  211.984
-5.00000000e-01  -4.62500000e-01  207.527
-5.00000000e-01  -4.50000000e-01  203.188
-5.00000000e-01  -4.37500000e-01  198.965
-5.00000000e-01  -4.25000000e-01  194.859
-5.00000000e-01  -4.12500000e-01  190.871
-5.00000000e-01  -4.00000000e-01  187
-5.00000000e-01  -3.87500000e-01  183.246
-5.00000000e-01  -3.75000000e-01  179.609
-5.00000000e-01  -3.62500000e-01  176.09
-5.00000000e-01  -3.50000000e-01  172.688
-5.00000000e-01  -3.37500000e-01  169.402
-5.00000000e-01  -3.25000000e-01  166.234
-5.00000000e-01  -3.12500000e-01  163.184
-5.00000000e-01  -3.00000000e-01  160.25
-5.00000000e-01  -2.87500000e-01  157.434
-5.00000000e-01  -2.75000000e-01  154.734
-5.00000000e-01  -2.62500000e-01  152.152
-5.00000000e-01  -2.50000000e-01  149.688
-5.00000000e-01  -2.37500000e-01  147.34
-5.00000000e-01  -2.25000000e-01  145.109
-5.00000000e-01  -2.12500000e-01  142.996
-5.00000000e-01  -2.00000000e-01  141
-5.00000000e-01  -1.87500000e-01  139.121
-5.00000000e-01  -1.75000000e-01  137.359
-5.00000000e-01  -1.62500000e-01  135.715
-5.00000000e-01  -1.50000000e-01  134.188
-5.00000000e-01  -1.37500000e-01  132.777
-5.00000000e-01  -1.25000000e-01  131.484
-5.00000000e-01  -1.12500000e-01  130.309
-5.00000000e-01  -1.00000000e-01  129.25
-5.00000000e-01  -8.75000000e-02  128.309
-5.00000000e-01  -7.50000000e-02  127.484
-5.00000000e-01  -6.25000000e-02  126.777
-5.00000000e-01  -5.00000000e-02  126.188
-5.00000000e-01  -3.75000000e-02  125.715
-5.00000000e-01  -2.50000000e-02  125.359
-5.00000000e-01  -1.25000000e-02  125.121
-5.00000000e-01  0.00000000e+00  125
-5.00000000e-01  1.25000000e-02  124.996
-5.00000000e-01  2.50000000e-02  125.109
-5.00000000e-01  3.75000000e-02  125.34
-5.00000000e-01  5.00000000e-02  125.688
-5.00000000e-01  6.25000000e-02  126.152
-5.00000000e-01  7.50000000e-02  126.734
-5.00000000e-01  8.75000000e-02  127.434
-5.00000000e-01  1.00000000e-01  128.25
-5.00000000e-01  1.12500000e-01  129.184
-5.00000000e-01  1.25000000e-01  130.234
-5.00000000e-01  1.37500000e-01  131.402
-5.00000000e-01  1.50000000e-01  132.688
-5.00000000e-01  1.62500000e-01  134.09
-5.00000000e-01  1.75000000e-01  135.609
-5.00000000e-01  1.87500000e-01  137.246
-5.00000000e-01  2.00000000e-01  139
-5.00000000e-01  2.12500000e-01  140.871
-5.00000000e-01  2.25000000e-01  142.859
-5.00000000e-01  2.37500000e-01  144.965
-5.00000000e-01  2.50000000e-01  147.188
-5.00000000e-01  2.62500000e-01  149.527
-5.00000000e-01  2.75000000e-01  151.984
-5.00000000e-01  2.87500000e-01  154.559
-5.00000000e-01  3.00000000e-01  157.25
-5.00000000e-01  3.12500000e-01  160.059
-5.00000000e-01  3.25000000e-01  162.984
-5.00000000e-01  3.37500000e-01  166.027
-5.00000000e-01  3.50000000e-01  169.188
-5.00000000e-01  3.62500000e-01  172.465
-5.00000000e-01  3.75000000e-01  175.859
-5.00000000e-01  3.87500000e-01  179.371
-5.00000000e-01  4.00000000e-01  183
-5.00000000e-01  4.12500000e-01  186.746
-5.00000000e-01  4.25000000e-01  190.609
-5.00000000e-01  4.37500000e-01  194.59
-5.00000000e-01  4.50000000e-01  198.688
-5.00000000e-01  4.62500000e-01  202.902
-5.00000000e-01  4.75000000e-01  207.234
-5.00000000e-01  4.87500000e-01  211.684
-5.00000000e-01  5.00000000e-01  216.25
-4.87500000e-01  -5.00000000e-01  215.016
-4.87500000e-01  -4.87500000e-01  210.326
-4.87500000e-01  -4.75000000e-01  205.753
-4.87500000e-01  -4.62500000e-01  201.298
-4.87500000e-01  -4.50000000e-01  196.959
-4.87500000e-01  -4.37500000e-01  192.738
-4.87500000e-01  -4.25000000e-01  188.634
-4.87500000e-01  -4.12500000e-01  184.648
-4.87500000e-01  -4.00000000e-01  180.778
-4.87500000e-01  -3.87500000e-01  177.026
-4.87500000e-01  -3.75000000e-01  173.391
-4.87500000e-01  -3.62500000e-01  169.873
-4.87500000e-01  -3.50000000e-01  166.472
-4.87500000e-01  -3.37500000e-01  163.188
-4.87500000e-01  -3.25000000e-01  160.022
-4.87500000e-01  -3.12500000e-01  156.973
-4.87500000e-01  -3.00000000e-01  154.041
-4.87500000e-01  -2.87500000e-01  151.226
-4.87500000e-01  -2.75000000e-01  148.528
-4.87500000e-01  -2.62500000e-01  145.948
-4.87500000e-01  -2.50000000e-01  143.484
-4.87500000e-01  -2.37500000e-01  141.138
-4.87500000e-01  -2.25000000e-01  138.909
-4.87500000e-01  -2.12500000e-01  136.798
-4.87500000e-01  -2.00000000e-01  134.803
-4.87500000e-01  -1.87500000e-01  132.926
-4.87500000e-01  -1.75000000e-01  131.166
-4.87500000e-01  -1.62500000e-01  129.523
-4.87500000e-01  -1.50000000e-01  127.997
-4.87500000e-01  -1.37500000e-01  126.588
-4.87500000e-01  -1.25000000e-01  125.297
-4.87500000e-01  -1.12500000e-01  124.123
-4.87500000e-01  -1.00000000e-01  123.066
-4.87500000e-01  -8.75000000e-02  122.126
-4.87500000e-01  -7.50000000e-02  121.303
-4.87500000e-01  -6.25000000e-02  120.598
-4.87500000e-01  -5.00000000e-02  120.009
-4.87500000e-01  -3.75000000e-02  119.538
-4.87500000e-01  -2.50000000e-02  119.184
-4.87500000e-01  -1.25000000e-02  118.948
-4.87500000e-01  0.00000000e+00  118.828
-4.87500000e-01  1.25000000e-02  118.826
-4.87500000e-01  2.50000000e-02  118.941
-4.87500000e-01  3.75000000e-02  119.173
-4.87500000e-01  5.00000000e-02  119.522
-4.87500000e-01  6.25000000e-02  119.988
-4.87500000e-01  7.50000000e-02  120.572
-4.87500000e-01  8.75000000e-02  121.273
-4.87500000e-01  1.00000000e-01  122.091
-4.87500000e-01  1.12500000e-01  123.026
-4.87500000e-01  1.25000000e-01  124.078
-4.87500000e-01  1.37500000e-01  125.248
-4.87500000e-01  1.50000000e-01  126.534
-4.87500000e-01  1.62500000e-01  127.938
-4.87500000e-01  1.75000000e-01  129.459
-4.87500000e-01  1.87500000e-01  131.098
-4.87500000e-01  2.00000000e-01  132.853
-4.87500000e-01  2.12500000e-01  134.726
-4.87500000e-01  2.25000000e-01  136.716
-4.87500000e-01  2.37500000e-01  138.823
-4.87500000e-01  2.50000000e-01  141.047
-4.87500000e-01  2.62500000e-01  143.388
-4.87500000e-01  2.75000000e-01  145.847
-4.87500000e-01  2.87500000e-01  148.423
-4.87500000e-01  3.00000000e-01  151.116
-4.87500000e-01  3.12500000e-01  153.926
-4.87500000e-01  3.25000000e-01  156.853
-4.87500000e-01  3.37500000e-01  159.898
-4.87500000e-01  3.50000000e-01  163.059
-4.87500000e-01  3.62500000e-01  166.338
-4.87500000e-01  3.75000000e-01  169.734
-4.87500000e-01  3.87500000e-01  173.248
-4.87500000e-01  4.00000000e-01  176.878
-4.87500000e-01  4.12500000e-01  180.626
-4.87500000e-01  4.25000000e-01  184.491
-4.87500000e-01  4.37500000e-01  188.473
-4.87500000e-01  4.50000000e-01  192.572
-4.87500000e-01  4.62500000e-01  196.788
-4.87500000e-01  4.75000000e-01  201.122
-4.87500000e-01  4.87500000e-01  205.573
-4.87500000e-01  5.00000000e-01  210.141
-4.75000000e-01  -5.00000000e-01  208.938
-4.75000000e-01  -4.87500000e-01  204.249
-4.75000000e-01  -4.75000000e-01  199.678
-4.75000000e-01  -4.62500000e-01  195.224
-4.75000000e-01  -4.50000000e-01  190.887
-4.75000000e-01  -4.37500000e-01  186.668
-4.75000000e-01  -4.25000000e-01  182.566
-4.75000000e-01  -4.12500000e-01  178.58
-4.75000000e-01  -4.00000000e-01  174.713
-4.75000000e-01  -3.87500000e-01  170.962
-4.75000000e-01  -3.75000000e-01  167.328
-4.75000000e-01  -3.62500000e-01  163.812
-4.75000000e-01  -3.50000000e-01  160.412
-4.75000000e-01  -3.37500000e-01  157.13
-4.75000000e-01  -3.25000000e-01  153.966
-4.75000000e-01  -3.12500000e-01  150.918
-4.75000000e-01  -3.00000000e-01  147.988
-4.75000000e-01  -2.87500000e-01  145.174
-4.75000000e-01  -2.75000000e-01  142.478
-4.75000000e-01  -2.62500000e-01  139.899
-4.75000000e-01  -2.50000000e-01  137.438
-4.75000000e-01  -2.37500000e-01  135.093
-4.75000000e-01  -2.25000000e-01  132.866
-4.75000000e-01  -2.12500000e-01  130.755
-4.75000000e-01  -2.00000000e-01  128.762
-4.75000000e-01  -1.87500000e-01  126.887
-4.75000000e-01  -1.75000000e-01  125.128
-4.75000000e-01  -1.62500000e-01  123.487
-4.75000000e-01  -1.50000000e-01  121.963
-4.75000000e-01  -1.37500000e-01  120.555
-4.75000000e-01  -1.25000000e-01  119.266
-4.75000000e-01  -1.12500000e-01  118.093
-4.75000000e-01  -1.00000000e-01  117.037
-4.75000000e-01  -8.75000000e-02  116.099
-4.75000000e-01  -7.50000000e-02  115.278
-4.75000000e-01  -6.25000000e-02  114.574
-4.75000000e-01  -5.00000000e-02  113.987
-4.75000000e-01  -3.75000000e-02  113.518
-4.75000000e-01  -2.50000000e-02  113.166
-4.75000000e-01  -1.25000000e-02  112.93
-4.75000000e-01  0.00000000e+00  112.812
-4.75000000e-01  1.25000000e-02  112.812
-4.75000000e-01  2.50000000e-02  112.928
-4.75000000e-01  3.75000000e-02  113.162
-4.75000000e-01  5.00000000e-02  113.513
-4.75000000e-01  6.25000000e-02  113.98
-4.75000000e-01  7.50000000e-02  114.566
-4.75000000e-01  8.75000000e-02  115.268
-4.75000000e-01  1.00000000e-01  116.088
-4.75000000e-01  1.12500000e-01  117.024
-4.75000000e-01  1.25000000e-01  118.078
-4.75000000e-01  1.37500000e-01  119.249
-4.75000000e-01  1.50000000e-01  120.537
-4.75000000e-01  1.62500000e-01  121.943
-4.75000000e-01  1.75000000e-01  123.466
-4.75000000e-01  1.87500000e-01  125.105
-4.75000000e-01  2.00000000e-01  126.862
-4.75000000e-01  2.12500000e-01  128.737
-4.75000000e-01  2.25000000e-01  130.728
-4.75000000e-01  2.37500000e-01  132.837
-4.75000000e-01  2.50000000e-01  135.062
-4.75000000e-01  2.62500000e-01  137.405
-4.75000000e-01  2.75000000e-01  139.866
-4.75000000e-01  2.87500000e-01  142.443
-4.75000000e-01  3.00000000e-01  145.137
-4.75000000e-01  3.12500000e-01  147.949
-4.75000000e-01  3.25000000e-01  150.878
-4.75000000e-01  3.37500000e-01  153.924
-4.75000000e-01  3.50000000e-01  157.088
-4.75000000e-01  3.62500000e-01  160.368
